booking_id,meal_plan,car_parking_space,room_type,special_requests
TMD10278,Meal Plan 1,0,Room_Type 4,0
TMD10279,Meal Plan 1,0,Room_Type 4,2
TMD10280,Meal Plan 1,0,Room_Type 1,2
TMD10281,Meal Plan 1,0,Room_Type 1,0
TMD10282,Meal Plan 1,0,Room_Type 1,1
TMD10283,Not Selected,0,Room_Type 1,1
TMD10284,Not Selected,0,Room_Type 1,0
TMD10285,Meal Plan 1,0,Room_Type 4,0
TMD10286,Meal Plan 1,0,Room_Type 1,0
TMD10287,Meal Plan 1,0,Room_Type 1,0
TMD10288,Meal Plan 1,0,Room_Type 4,1
TMD10289,Meal Plan 2,0,Room_Type 1,0
TMD10290,Meal Plan 1,0,Room_Type 1,0
TMD10291,Meal Plan 1,0,Room_Type 1,0
TMD10292,Not Selected,0,Room_Type 1,1
TMD10293,Meal Plan 2,0,Room_Type 1,0
TMD10294,Not Selected,0,Room_Type 1,1
TMD10295,Meal Plan 1,0,Room_Type 4,2
TMD10296,Meal Plan 1,0,Room_Type 1,0
TMD10297,Meal Plan 1,0,Room_Type 1,1
TMD10298,Meal Plan 2,0,Room_Type 1,0
TMD10299,Not Selected,0,Room_Type 1,1
TMD10300,Meal Plan 1,0,Room_Type 4,0
TMD10301,Meal Plan 1,1,Room_Type 1,1
TMD10302,Meal Plan 1,0,Room_Type 1,0
TMD10303,Not Selected,0,Room_Type 1,1
TMD10304,Not Selected,0,Room_Type 1,1
TMD10305,Not Selected,0,Room_Type 1,1
TMD10306,Meal Plan 2,0,Room_Type 1,1
TMD10307,Meal Plan 1,0,Room_Type 4,1
TMD10308,Meal Plan 1,0,Room_Type 1,1
TMD10309,Meal Plan 1,0,Room_Type 2,3
TMD10310,Meal Plan 1,1,Room_Type 4,1
TMD10311,Meal Plan 2,0,Room_Type 1,0
TMD10312,Meal Plan 1,0,Room_Type 1,1
TMD10313,Meal Plan 1,0,Room_Type 1,1
TMD10314,Meal Plan 1,1,Room_Type 6,2
TMD10315,Meal Plan 1,0,Room_Type 4,0
TMD10316,Meal Plan 1,1,Room_Type 4,1
TMD10317,Meal Plan 1,0,Room_Type 1,2
TMD10318,Meal Plan 1,0,Room_Type 1,0
TMD10319,Meal Plan 2,0,Room_Type 1,0
TMD10320,Meal Plan 1,0,Room_Type 1,1
TMD10321,Meal Plan 1,0,Room_Type 2,3
TMD10322,Meal Plan 1,0,Room_Type 1,0
TMD10323,Meal Plan 1,0,Room_Type 1,1
TMD10324,Meal Plan 1,0,Room_Type 4,0
TMD10325,Meal Plan 1,0,Room_Type 1,0
TMD10326,Meal Plan 1,0,Room_Type 1,1
TMD10327,Meal Plan 1,0,Room_Type 1,0
TMD10328,Meal Plan 1,0,Room_Type 1,0
TMD10329,Meal Plan 1,0,Room_Type 1,0
TMD10330,Meal Plan 1,0,Room_Type 1,3
TMD10331,Meal Plan 1,0,Room_Type 1,1
TMD10332,Meal Plan 1,0,Room_Type 1,0
TMD10333,Meal Plan 1,0,Room_Type 4,1
TMD10334,Meal Plan 1,0,Room_Type 1,0
TMD10335,Meal Plan 2,0,Room_Type 1,0
TMD10336,Meal Plan 1,0,Room_Type 1,0
TMD10337,Meal Plan 1,0,Room_Type 1,1
TMD10338,Meal Plan 1,0,Room_Type 1,0
TMD10339,Meal Plan 1,0,Room_Type 1,1
TMD10340,Meal Plan 1,0,Room_Type 4,1
TMD10341,Meal Plan 1,0,Room_Type 4,1
TMD10342,Meal Plan 1,0,Room_Type 1,0
TMD10343,Meal Plan 1,0,Room_Type 4,2
TMD10344,Meal Plan 2,0,Room_Type 4,3
TMD10345,Meal Plan 1,0,Room_Type 4,2
TMD10346,Meal Plan 1,0,Room_Type 4,1
TMD10347,Not Selected,0,Room_Type 1,1
TMD10348,Not Selected,0,Room_Type 1,1
TMD10349,Meal Plan 1,0,Room_Type 1,1
TMD10350,Meal Plan 1,0,Room_Type 1,0
TMD10351,Not Selected,0,Room_Type 1,1
TMD10352,Meal Plan 1,0,Room_Type 4,3
TMD10353,Meal Plan 2,0,Room_Type 1,1
TMD10354,Meal Plan 1,0,Room_Type 1,1
TMD10355,Meal Plan 1,0,Room_Type 4,1
TMD10356,Meal Plan 2,0,Room_Type 1,1
TMD10357,Not Selected,0,Room_Type 1,2
TMD10358,Meal Plan 1,0,Room_Type 1,0
TMD10359,Not Selected,0,Room_Type 1,0
TMD10360,Meal Plan 1,0,Room_Type 1,2
TMD10361,Meal Plan 1,0,Room_Type 1,0
TMD10362,Not Selected,0,Room_Type 2,0
TMD10363,Meal Plan 1,0,Room_Type 4,0
TMD10364,Meal Plan 2,0,Room_Type 1,0
TMD10365,Meal Plan 1,0,Room_Type 4,1
TMD10366,Meal Plan 1,0,Room_Type 1,0
TMD10367,Meal Plan 1,0,Room_Type 1,0
TMD10368,Meal Plan 1,0,Room_Type 1,0
TMD10369,Not Selected,0,Room_Type 1,0
TMD10370,Meal Plan 1,0,Room_Type 4,2
TMD10371,Meal Plan 1,0,Room_Type 1,0
TMD10372,Meal Plan 1,0,Room_Type 1,0
TMD10373,Meal Plan 1,0,Room_Type 1,1
TMD10374,Meal Plan 1,0,Room_Type 6,0
TMD10375,Meal Plan 1,0,Room_Type 1,0
TMD10376,Meal Plan 1,0,Room_Type 1,1
TMD10377,Meal Plan 2,0,Room_Type 1,0
TMD10378,Meal Plan 1,0,Room_Type 4,0
TMD10379,Meal Plan 1,0,Room_Type 5,0
TMD10380,Meal Plan 1,0,Room_Type 1,0
TMD10381,Not Selected,0,Room_Type 1,0
TMD10382,Meal Plan 1,0,Room_Type 1,0
TMD10383,Meal Plan 1,0,Room_Type 4,1
TMD10384,Meal Plan 1,0,Room_Type 1,0
TMD10385,Meal Plan 1,0,Room_Type 1,0
TMD10386,Meal Plan 1,0,Room_Type 4,2
TMD10387,Meal Plan 2,0,Room_Type 1,2
TMD10388,Meal Plan 1,0,Room_Type 4,0
TMD10389,Meal Plan 1,0,Room_Type 1,0
TMD10390,Meal Plan 1,0,Room_Type 4,0
TMD10391,Meal Plan 1,0,Room_Type 1,0
TMD10392,Not Selected,0,Room_Type 1,1
TMD10393,Meal Plan 1,0,Room_Type 1,0
TMD10394,Meal Plan 1,0,Room_Type 1,2
TMD10395,Meal Plan 1,0,Room_Type 4,0
TMD10396,Meal Plan 1,0,Room_Type 2,2
TMD10397,Meal Plan 1,0,Room_Type 1,0
TMD10398,Not Selected,0,Room_Type 1,0
TMD10399,Meal Plan 1,0,Room_Type 1,0
TMD10400,Not Selected,0,Room_Type 1,0
TMD10401,Meal Plan 2,0,Room_Type 1,0
TMD10402,Meal Plan 1,0,Room_Type 1,0
TMD10403,Meal Plan 1,0,Room_Type 1,1
TMD10404,Meal Plan 1,0,Room_Type 1,1
TMD10405,Not Selected,0,Room_Type 1,0
TMD10406,Not Selected,0,Room_Type 1,0
TMD10407,Meal Plan 1,0,Room_Type 1,1
TMD10408,Meal Plan 1,0,Room_Type 4,0
TMD10409,Meal Plan 1,0,Room_Type 6,1
TMD10410,Not Selected,0,Room_Type 1,1
TMD10411,Meal Plan 1,1,Room_Type 1,1
TMD10412,Meal Plan 2,0,Room_Type 1,0
TMD10413,Not Selected,0,Room_Type 1,1
TMD10414,Not Selected,0,Room_Type 1,0
TMD10415,Meal Plan 2,0,Room_Type 1,1
TMD10416,Meal Plan 1,0,Room_Type 1,0
TMD10417,Meal Plan 1,0,Room_Type 1,0
TMD10418,Meal Plan 1,0,Room_Type 1,1
TMD10419,Meal Plan 1,0,Room_Type 1,0
TMD10420,Meal Plan 1,0,Room_Type 1,2
TMD10421,Meal Plan 1,0,Room_Type 4,1
TMD10422,Meal Plan 1,0,Room_Type 1,0
TMD10423,Not Selected,0,Room_Type 1,0
TMD10424,Meal Plan 1,0,Room_Type 1,1
TMD10425,Meal Plan 1,0,Room_Type 1,0
TMD10426,Meal Plan 1,0,Room_Type 1,2
TMD10427,Meal Plan 1,0,Room_Type 1,0
TMD10428,Meal Plan 1,0,Room_Type 1,0
TMD10429,Meal Plan 1,1,Room_Type 1,1
TMD10430,Meal Plan 1,0,Room_Type 1,1
TMD10431,Meal Plan 1,0,Room_Type 1,0
TMD10432,Meal Plan 1,0,Room_Type 1,0
TMD10433,Meal Plan 1,1,Room_Type 1,1
TMD10434,Meal Plan 2,0,Room_Type 1,1
TMD10435,Meal Plan 1,0,Room_Type 1,3
TMD10436,Meal Plan 1,0,Room_Type 1,0
TMD10437,Meal Plan 1,0,Room_Type 1,2
TMD10438,Meal Plan 1,0,Room_Type 1,1
TMD10439,Meal Plan 1,0,Room_Type 4,0
TMD10440,Meal Plan 1,0,Room_Type 6,1
TMD10441,Meal Plan 2,0,Room_Type 1,1
TMD10442,Meal Plan 1,0,Room_Type 1,0
TMD10443,Meal Plan 1,0,Room_Type 1,2
TMD10444,Meal Plan 1,0,Room_Type 1,0
TMD10445,Meal Plan 1,0,Room_Type 1,0
TMD10446,Meal Plan 1,0,Room_Type 4,1
TMD10447,Meal Plan 2,0,Room_Type 4,1
TMD10448,Meal Plan 1,0,Room_Type 1,1
TMD10449,Meal Plan 1,0,Room_Type 1,1
TMD10450,Meal Plan 1,0,Room_Type 1,1
TMD10451,Meal Plan 1,0,Room_Type 1,0
TMD10452,Meal Plan 1,0,Room_Type 1,0
TMD10453,Meal Plan 1,0,Room_Type 1,0
TMD10454,Meal Plan 1,0,Room_Type 1,2
TMD10455,Meal Plan 1,0,Room_Type 1,1
TMD10456,Not Selected,0,Room_Type 1,1
TMD10457,Meal Plan 1,0,Room_Type 1,0
TMD10458,Meal Plan 1,0,Room_Type 1,1
TMD10459,Meal Plan 1,0,Room_Type 1,0
TMD10460,Meal Plan 1,0,Room_Type 1,1
TMD10461,Meal Plan 1,0,Room_Type 1,0
TMD10462,Meal Plan 1,0,Room_Type 4,1
TMD10463,Meal Plan 1,0,Room_Type 1,2
TMD10464,Meal Plan 1,0,Room_Type 2,1
TMD10465,Not Selected,0,Room_Type 1,0
TMD10466,Meal Plan 2,0,Room_Type 1,1
TMD10467,Meal Plan 1,0,Room_Type 1,1
TMD10468,Meal Plan 2,0,Room_Type 1,2
TMD10469,Meal Plan 2,0,Room_Type 1,3
TMD10470,Meal Plan 1,0,Room_Type 1,1
TMD10471,Meal Plan 1,0,Room_Type 4,0
TMD10472,Meal Plan 1,0,Room_Type 1,0
TMD10473,Meal Plan 1,0,Room_Type 1,1
TMD10474,Meal Plan 2,0,Room_Type 1,0
TMD10475,Meal Plan 1,0,Room_Type 1,1
TMD10476,Not Selected,0,Room_Type 1,0
TMD10477,Meal Plan 1,0,Room_Type 1,0
TMD10478,Meal Plan 1,0,Room_Type 1,0
TMD10479,Not Selected,0,Room_Type 1,1
TMD10480,Meal Plan 1,0,Room_Type 1,1
TMD10481,Not Selected,0,Room_Type 1,2
TMD10482,Not Selected,0,Room_Type 1,1
TMD10483,Meal Plan 1,0,Room_Type 1,0
TMD10484,Meal Plan 1,0,Room_Type 1,1
TMD10485,Meal Plan 1,0,Room_Type 1,1
TMD10486,Meal Plan 1,0,Room_Type 1,0
TMD10487,Meal Plan 1,0,Room_Type 1,1
TMD10488,Meal Plan 1,0,Room_Type 1,0
TMD10489,Meal Plan 2,0,Room_Type 4,2
TMD10490,Meal Plan 2,0,Room_Type 4,0
TMD10491,Not Selected,0,Room_Type 1,1
TMD10492,Meal Plan 1,0,Room_Type 4,1
TMD10493,Meal Plan 1,0,Room_Type 1,2
TMD10494,Meal Plan 1,0,Room_Type 1,0
TMD10495,Meal Plan 1,0,Room_Type 1,2
TMD10496,Meal Plan 1,0,Room_Type 1,2
TMD10497,Meal Plan 1,0,Room_Type 1,3
TMD10498,Meal Plan 1,0,Room_Type 4,2
TMD10499,Not Selected,0,Room_Type 1,0
TMD10500,Not Selected,0,Room_Type 1,1
TMD10501,Meal Plan 2,0,Room_Type 1,1
TMD10502,Meal Plan 1,0,Room_Type 1,0
TMD10503,Meal Plan 1,0,Room_Type 4,3
TMD10504,Meal Plan 1,0,Room_Type 1,0
TMD10505,Meal Plan 1,1,Room_Type 1,1
TMD10506,Not Selected,0,Room_Type 1,1
TMD10507,Meal Plan 1,0,Room_Type 1,0
TMD10508,Meal Plan 2,0,Room_Type 1,2
TMD10509,Meal Plan 1,0,Room_Type 6,1
TMD10510,Meal Plan 1,0,Room_Type 1,0
TMD10511,Meal Plan 1,0,Room_Type 1,2
TMD10512,Meal Plan 2,0,Room_Type 1,0
TMD10513,Meal Plan 1,0,Room_Type 1,1
TMD10514,Not Selected,0,Room_Type 1,1
TMD10515,Meal Plan 1,0,Room_Type 1,1
TMD10516,Meal Plan 1,0,Room_Type 1,0
TMD10517,Meal Plan 1,0,Room_Type 1,1
TMD10518,Meal Plan 1,0,Room_Type 4,1
TMD10519,Meal Plan 2,0,Room_Type 4,1
TMD10520,Meal Plan 2,0,Room_Type 1,1
TMD10521,Meal Plan 1,0,Room_Type 1,0
TMD10522,Meal Plan 1,0,Room_Type 1,0
TMD10523,Meal Plan 1,0,Room_Type 1,1
TMD10524,Meal Plan 1,0,Room_Type 1,0
TMD10525,Meal Plan 1,0,Room_Type 1,0
TMD10526,Meal Plan 1,0,Room_Type 1,0
TMD10527,Meal Plan 2,0,Room_Type 1,0
TMD10528,Meal Plan 1,0,Room_Type 1,0
TMD10529,Meal Plan 1,0,Room_Type 1,0
TMD10530,Meal Plan 1,0,Room_Type 1,1
TMD10531,Meal Plan 1,0,Room_Type 1,3
TMD10532,Meal Plan 1,0,Room_Type 4,2
TMD10533,Meal Plan 1,0,Room_Type 4,1
TMD10534,Meal Plan 2,0,Room_Type 2,1
TMD10535,Meal Plan 1,0,Room_Type 4,1
TMD10536,Meal Plan 2,0,Room_Type 1,1
TMD10537,Meal Plan 1,0,Room_Type 1,0
TMD10538,Meal Plan 1,0,Room_Type 1,2
TMD10539,Meal Plan 1,0,Room_Type 7,2
TMD10540,Meal Plan 1,0,Room_Type 1,0
TMD10541,Meal Plan 1,0,Room_Type 4,1
TMD10542,Meal Plan 1,0,Room_Type 4,1
TMD10543,Meal Plan 1,1,Room_Type 4,2
TMD10544,Meal Plan 1,0,Room_Type 1,1
TMD10545,Meal Plan 1,0,Room_Type 1,0
TMD10546,Meal Plan 1,0,Room_Type 1,0
TMD10547,Meal Plan 1,0,Room_Type 1,0
TMD10548,Meal Plan 1,0,Room_Type 4,2
TMD10549,Not Selected,0,Room_Type 1,0
TMD10550,Meal Plan 1,0,Room_Type 1,2
TMD10551,Meal Plan 2,0,Room_Type 1,0
TMD10552,Meal Plan 1,0,Room_Type 1,3
TMD10553,Meal Plan 1,0,Room_Type 1,1
TMD10554,Meal Plan 1,0,Room_Type 1,2
TMD10555,Not Selected,0,Room_Type 1,1
TMD10556,Meal Plan 1,0,Room_Type 1,0
TMD10557,Meal Plan 1,0,Room_Type 1,0
TMD10558,Meal Plan 1,0,Room_Type 1,0
TMD10559,Meal Plan 1,0,Room_Type 1,1
TMD10560,Meal Plan 1,0,Room_Type 1,1
TMD10561,Meal Plan 1,0,Room_Type 4,1
TMD10562,Meal Plan 1,0,Room_Type 1,0
TMD10563,Meal Plan 1,0,Room_Type 1,0
TMD10564,Meal Plan 1,0,Room_Type 5,1
TMD10565,Meal Plan 2,0,Room_Type 1,1
TMD10566,Not Selected,0,Room_Type 1,2
TMD10567,Meal Plan 1,0,Room_Type 6,1
TMD10568,Meal Plan 1,0,Room_Type 1,0
TMD10569,Meal Plan 1,0,Room_Type 4,1
TMD10570,Meal Plan 1,0,Room_Type 1,0
TMD10571,Meal Plan 1,0,Room_Type 1,1
TMD10572,Meal Plan 1,0,Room_Type 4,0
TMD10573,Meal Plan 1,0,Room_Type 1,0
TMD10574,Meal Plan 1,0,Room_Type 1,0
TMD10575,Meal Plan 1,0,Room_Type 1,0
TMD10576,Meal Plan 2,0,Room_Type 2,0
TMD10577,Meal Plan 1,0,Room_Type 1,0
TMD10578,Meal Plan 1,0,Room_Type 4,0
TMD10579,Meal Plan 1,0,Room_Type 1,4
TMD10580,Meal Plan 1,0,Room_Type 4,1
TMD10581,Not Selected,0,Room_Type 1,0
TMD10582,Meal Plan 2,0,Room_Type 6,0
TMD10583,Meal Plan 1,0,Room_Type 1,0
TMD10584,Meal Plan 1,0,Room_Type 4,0
TMD10585,Meal Plan 1,0,Room_Type 1,1
TMD10586,Not Selected,0,Room_Type 1,0
TMD10587,Meal Plan 1,0,Room_Type 1,1
TMD10588,Meal Plan 1,0,Room_Type 1,1
TMD10589,Meal Plan 1,0,Room_Type 6,1
TMD10590,Meal Plan 1,0,Room_Type 1,0
TMD10591,Meal Plan 1,0,Room_Type 1,1
TMD10592,Meal Plan 1,0,Room_Type 1,0
TMD10593,Meal Plan 1,0,Room_Type 4,0
TMD10594,Meal Plan 1,1,Room_Type 4,1
TMD10595,Meal Plan 2,0,Room_Type 1,1
TMD10596,Meal Plan 1,0,Room_Type 4,2
TMD10597,Not Selected,0,Room_Type 1,0
TMD10598,Meal Plan 1,0,Room_Type 1,2
TMD10599,Not Selected,0,Room_Type 1,0
TMD10600,Meal Plan 1,0,Room_Type 1,1
TMD10601,Meal Plan 1,0,Room_Type 4,1
TMD10602,Not Selected,0,Room_Type 1,0
TMD10603,Not Selected,0,Room_Type 1,1
TMD10604,Meal Plan 1,0,Room_Type 1,0
TMD10605,Meal Plan 1,0,Room_Type 4,2
TMD10606,Meal Plan 1,0,Room_Type 4,1
TMD10607,Meal Plan 1,0,Room_Type 1,0
TMD10608,Meal Plan 1,0,Room_Type 1,0
TMD10609,Meal Plan 1,0,Room_Type 1,1
TMD10610,Meal Plan 1,0,Room_Type 2,0
TMD10611,Meal Plan 2,0,Room_Type 1,0
TMD10612,Meal Plan 1,0,Room_Type 4,2
TMD10613,Not Selected,0,Room_Type 4,1
TMD10614,Meal Plan 1,0,Room_Type 1,1
TMD10615,Meal Plan 1,0,Room_Type 1,0
TMD10616,Meal Plan 1,0,Room_Type 1,0
TMD10617,Meal Plan 2,0,Room_Type 1,1
TMD10618,Meal Plan 1,0,Room_Type 4,0
TMD10619,Meal Plan 1,0,Room_Type 1,0
TMD10620,Meal Plan 1,1,Room_Type 1,1
TMD10621,Meal Plan 1,0,Room_Type 1,2
TMD10622,Meal Plan 1,0,Room_Type 1,2
TMD10623,Meal Plan 1,0,Room_Type 1,0
TMD10624,Meal Plan 1,0,Room_Type 1,1
TMD10625,Meal Plan 1,0,Room_Type 4,1
TMD10626,Not Selected,0,Room_Type 1,2
TMD10627,Meal Plan 1,0,Room_Type 4,1
TMD10628,Meal Plan 1,0,Room_Type 1,0
TMD10629,Meal Plan 1,0,Room_Type 4,0
TMD10630,Meal Plan 1,0,Room_Type 1,2
TMD10631,Meal Plan 2,0,Room_Type 1,1
TMD10632,Meal Plan 1,0,Room_Type 4,1
TMD10633,Meal Plan 1,0,Room_Type 1,0
TMD10634,Meal Plan 2,0,Room_Type 1,1
TMD10635,Meal Plan 1,0,Room_Type 1,2
TMD10636,Meal Plan 1,0,Room_Type 1,0
TMD10637,Meal Plan 1,0,Room_Type 1,0
TMD10638,Not Selected,0,Room_Type 1,0
TMD10639,Meal Plan 2,0,Room_Type 1,0
TMD10640,Meal Plan 1,0,Room_Type 1,1
TMD10641,Meal Plan 1,0,Room_Type 1,2
TMD10642,Meal Plan 1,1,Room_Type 6,2
TMD10643,Meal Plan 1,0,Room_Type 1,0
TMD10644,Meal Plan 1,0,Room_Type 1,0
TMD10645,Meal Plan 2,0,Room_Type 1,2
TMD10646,Meal Plan 1,0,Room_Type 1,0
TMD10647,Meal Plan 1,0,Room_Type 1,0
TMD10648,Meal Plan 1,0,Room_Type 1,0
TMD10649,Meal Plan 1,0,Room_Type 1,0
TMD10650,Not Selected,0,Room_Type 1,0
TMD10651,Meal Plan 1,0,Room_Type 6,1
TMD10652,Meal Plan 1,0,Room_Type 1,0
TMD10653,Meal Plan 1,0,Room_Type 1,0
TMD10654,Meal Plan 1,1,Room_Type 1,1
TMD10655,Meal Plan 1,0,Room_Type 1,2
TMD10656,Meal Plan 1,0,Room_Type 1,2
TMD10657,Meal Plan 1,0,Room_Type 4,1
TMD10658,Meal Plan 1,0,Room_Type 1,0
TMD10659,Meal Plan 1,0,Room_Type 1,0
TMD10660,Meal Plan 2,0,Room_Type 1,0
TMD10661,Meal Plan 1,0,Room_Type 1,0
TMD10662,Meal Plan 1,0,Room_Type 4,1
TMD10663,Meal Plan 1,0,Room_Type 1,0
TMD10664,Meal Plan 1,0,Room_Type 4,0
TMD10665,Meal Plan 1,0,Room_Type 1,0
TMD10666,Meal Plan 1,0,Room_Type 1,1
TMD10667,Meal Plan 1,0,Room_Type 1,0
TMD10668,Meal Plan 2,0,Room_Type 1,0
TMD10669,Meal Plan 1,0,Room_Type 1,0
TMD10670,Meal Plan 1,1,Room_Type 4,1
TMD10671,Meal Plan 1,0,Room_Type 6,0
TMD10672,Meal Plan 2,0,Room_Type 1,0
TMD10673,Meal Plan 1,0,Room_Type 1,0
TMD10674,Meal Plan 1,0,Room_Type 1,1
TMD10675,Meal Plan 1,0,Room_Type 1,0
TMD10676,Meal Plan 2,0,Room_Type 1,0
TMD10677,Meal Plan 1,0,Room_Type 1,0
TMD10678,Not Selected,0,Room_Type 1,2
TMD10679,Meal Plan 1,0,Room_Type 1,0
TMD10680,Meal Plan 2,0,Room_Type 1,0
TMD10681,Meal Plan 1,0,Room_Type 1,1
TMD10682,Meal Plan 1,0,Room_Type 1,1
TMD10683,Meal Plan 1,0,Room_Type 1,2
TMD10684,Meal Plan 1,1,Room_Type 1,1
TMD10685,Not Selected,0,Room_Type 1,0
TMD10686,Meal Plan 1,0,Room_Type 4,2
TMD10687,Not Selected,0,Room_Type 1,1
TMD10688,Meal Plan 1,0,Room_Type 4,1
TMD10689,Meal Plan 1,0,Room_Type 1,0
TMD10690,Not Selected,0,Room_Type 1,2
TMD10691,Meal Plan 1,0,Room_Type 1,0
TMD10692,Meal Plan 1,0,Room_Type 4,0
TMD10693,Meal Plan 1,0,Room_Type 1,1
TMD10694,Meal Plan 1,0,Room_Type 1,0
TMD10695,Meal Plan 1,0,Room_Type 1,1
TMD10696,Meal Plan 2,0,Room_Type 1,1
TMD10697,Meal Plan 1,0,Room_Type 1,0
TMD10698,Meal Plan 1,0,Room_Type 1,1
TMD10699,Meal Plan 1,0,Room_Type 1,1
TMD10700,Meal Plan 1,1,Room_Type 4,1
TMD10701,Meal Plan 1,0,Room_Type 2,0
TMD10702,Meal Plan 1,0,Room_Type 1,1
TMD10703,Meal Plan 1,0,Room_Type 1,2
TMD10704,Meal Plan 1,0,Room_Type 4,0
TMD10705,Meal Plan 1,0,Room_Type 1,1
TMD10706,Meal Plan 1,0,Room_Type 1,2
TMD10707,Meal Plan 1,0,Room_Type 1,1
TMD10708,Meal Plan 1,0,Room_Type 1,0
TMD10709,Meal Plan 1,0,Room_Type 1,0
TMD10710,Meal Plan 1,0,Room_Type 7,0
TMD10711,Meal Plan 1,0,Room_Type 4,0
TMD10712,Meal Plan 1,0,Room_Type 1,3
TMD10713,Meal Plan 1,0,Room_Type 4,2
TMD10714,Not Selected,0,Room_Type 1,1
TMD10715,Not Selected,0,Room_Type 1,0
TMD10716,Meal Plan 1,0,Room_Type 1,2
TMD10717,Meal Plan 1,0,Room_Type 6,0
TMD10718,Meal Plan 1,0,Room_Type 1,1
TMD10719,Not Selected,0,Room_Type 1,1
TMD10720,Meal Plan 1,0,Room_Type 4,0
TMD10721,Meal Plan 1,0,Room_Type 1,0
TMD10722,Meal Plan 1,0,Room_Type 4,1
TMD10723,Meal Plan 1,0,Room_Type 1,1
TMD10724,Meal Plan 1,0,Room_Type 1,1
TMD10725,Meal Plan 1,0,Room_Type 1,0
TMD10726,Not Selected,0,Room_Type 1,1
TMD10727,Meal Plan 1,0,Room_Type 4,0
TMD10728,Meal Plan 1,0,Room_Type 4,0
TMD10729,Meal Plan 1,0,Room_Type 1,0
TMD10730,Not Selected,0,Room_Type 1,0
TMD10731,Meal Plan 1,0,Room_Type 1,0
TMD10732,Meal Plan 1,0,Room_Type 1,1
TMD10733,Meal Plan 1,0,Room_Type 4,0
TMD10734,Meal Plan 1,0,Room_Type 1,0
TMD10735,Meal Plan 1,0,Room_Type 1,0
TMD10736,Meal Plan 1,0,Room_Type 1,0
TMD10737,Meal Plan 2,0,Room_Type 1,1
TMD10738,Meal Plan 1,0,Room_Type 1,0
TMD10739,Meal Plan 1,0,Room_Type 1,0
TMD10740,Meal Plan 1,0,Room_Type 6,0
TMD10741,Meal Plan 1,0,Room_Type 4,0
TMD10742,Meal Plan 1,0,Room_Type 1,1
TMD10743,Meal Plan 1,0,Room_Type 1,0
TMD10744,Meal Plan 1,0,Room_Type 1,1
TMD10745,Meal Plan 1,0,Room_Type 6,0
TMD10746,Meal Plan 1,0,Room_Type 4,1
TMD10747,Meal Plan 1,0,Room_Type 1,0
TMD10748,Meal Plan 1,0,Room_Type 1,0
TMD10749,Meal Plan 1,0,Room_Type 4,1
TMD10750,Meal Plan 1,0,Room_Type 1,1
TMD10751,Meal Plan 1,0,Room_Type 4,0
TMD10752,Meal Plan 1,0,Room_Type 4,0
TMD10753,Not Selected,0,Room_Type 1,2
TMD10754,Meal Plan 1,0,Room_Type 6,0
TMD10755,Meal Plan 1,0,Room_Type 1,1
TMD10756,Meal Plan 1,0,Room_Type 1,2
TMD10757,Meal Plan 1,0,Room_Type 4,0
TMD10758,Meal Plan 1,0,Room_Type 4,1
TMD10759,Meal Plan 1,0,Room_Type 1,0
TMD10760,Not Selected,0,Room_Type 1,0
TMD10761,Meal Plan 1,0,Room_Type 1,0
TMD10762,Not Selected,0,Room_Type 1,0
TMD10763,Meal Plan 1,0,Room_Type 4,1
TMD10764,Meal Plan 1,0,Room_Type 1,1
TMD10765,Meal Plan 1,0,Room_Type 1,0
TMD10766,Meal Plan 1,0,Room_Type 1,0
TMD10767,Meal Plan 1,0,Room_Type 1,1
TMD10768,Meal Plan 1,0,Room_Type 1,0
TMD10769,Meal Plan 1,0,Room_Type 1,0
TMD10770,Not Selected,0,Room_Type 1,2
TMD10771,Meal Plan 1,0,Room_Type 1,1
TMD10772,Meal Plan 1,0,Room_Type 1,1
TMD10773,Meal Plan 1,0,Room_Type 4,2
TMD10774,Meal Plan 1,0,Room_Type 4,1
TMD10775,Not Selected,0,Room_Type 1,2
TMD10776,Meal Plan 1,0,Room_Type 1,0
TMD10777,Meal Plan 1,0,Room_Type 1,0
TMD10778,Meal Plan 1,0,Room_Type 1,0
TMD10779,Meal Plan 1,0,Room_Type 1,0
TMD10780,Not Selected,0,Room_Type 1,0
TMD10781,Meal Plan 1,0,Room_Type 1,0
TMD10782,Meal Plan 1,0,Room_Type 1,1
TMD10783,Meal Plan 1,0,Room_Type 1,0
TMD10784,Not Selected,0,Room_Type 1,2
TMD10785,Meal Plan 1,0,Room_Type 1,2
TMD10786,Not Selected,0,Room_Type 1,2
TMD10787,Not Selected,0,Room_Type 1,1
TMD10788,Meal Plan 1,0,Room_Type 1,2
TMD10789,Meal Plan 1,0,Room_Type 1,0
TMD10790,Not Selected,0,Room_Type 1,2
TMD10791,Meal Plan 1,0,Room_Type 1,0
TMD10792,Meal Plan 1,0,Room_Type 5,0
TMD10793,Meal Plan 1,0,Room_Type 1,1
TMD10794,Meal Plan 1,0,Room_Type 1,0
TMD10795,Meal Plan 1,0,Room_Type 1,0
TMD10796,Meal Plan 1,0,Room_Type 1,2
TMD10797,Meal Plan 1,0,Room_Type 4,1
TMD10798,Meal Plan 2,0,Room_Type 1,0
TMD10799,Not Selected,0,Room_Type 1,1
TMD10800,Meal Plan 1,0,Room_Type 1,1
TMD10801,Not Selected,0,Room_Type 1,1
TMD10802,Not Selected,1,Room_Type 6,3
