booking_id,customer_id,full_date,year,month,date,weekend_nights,week_nights,duration,avg_euros_per_night
TMD07054,INN07054,2018-06-12,2018,6,12,2,2,4,156.5
TMD07055,INN07055,2018-02-06,2018,2,6,0,1,1,79
TMD07056,INN07056,2018-11-01,2018,11,1,0,4,4,93.6
TMD07057,INN07057,2017-08-08,2017,8,8,2,1,3,36.25
TMD07058,INN07058,2017-09-09,2017,9,9,0,2,2,142
TMD07059,INN07059,2018-04-30,2018,4,30,2,1,3,77.03
TMD07060,INN07060,2018-02-28,2018,2,28,2,1,3,61
TMD07061,INN07061,2018-07-26,2018,7,26,1,5,6,132.88
TMD07062,INN07062,2017-10-24,2017,10,24,1,1,2,120
TMD07063,INN07063,2018-08-02,2018,8,2,2,6,8,114.75
TMD07064,INN07064,2018-10-30,2018,10,30,1,0,1,89.1
TMD07065,INN07065,2017-11-05,2017,11,5,0,2,2,76
TMD07066,INN07066,2018-11-14,2018,11,14,1,2,3,106
TMD07067,INN07067,2018-12-16,2018,12,16,0,2,2,122.4
TMD07068,INN07068,2018-02-19,2018,2,19,1,2,3,118
TMD07069,INN07069,2018-07-09,2018,7,9,0,1,1,139
TMD07070,INN07070,2018-04-15,2018,4,15,0,2,2,85
TMD07071,INN07071,2018-03-20,2018,3,20,2,4,6,61.41
TMD07072,INN07072,2018-06-03,2018,6,3,0,2,2,0
TMD07073,INN07073,2018-08-18,2018,8,18,0,2,2,115
TMD07074,INN07074,2018-10-25,2018,10,25,0,4,4,123.3
TMD07075,INN07075,2018-09-29,2018,9,29,0,2,2,99
TMD07076,INN07076,2018-11-11,2018,11,11,1,2,3,124.67
TMD07077,INN07077,2018-10-26,2018,10,26,0,3,3,104.4
TMD07078,INN07078,2018-06-17,2018,6,17,2,3,5,128.69
TMD07079,INN07079,2018-10-06,2018,10,6,0,1,1,126
TMD07080,INN07080,2018-11-01,2018,11,1,0,3,3,110
TMD07081,INN07081,2018-02-12,2018,2,12,1,2,3,85
TMD07082,INN07082,2018-05-15,2018,5,15,2,3,5,97.71
TMD07083,INN07083,2018-11-03,2018,11,3,0,1,1,112
TMD07084,INN07084,2018-05-11,2018,5,11,0,3,3,105
TMD07085,INN07085,2018-06-04,2018,6,4,2,1,3,109.2
TMD07086,INN07086,2017-09-04,2017,9,4,0,1,1,108
TMD07087,INN07087,2018-12-07,2018,12,7,0,4,4,73.95
TMD07088,INN07088,2018-04-27,2018,4,27,0,2,2,105.3
TMD07089,INN07089,2018-08-17,2018,8,17,0,3,3,87.99
TMD07090,INN07090,2018-05-17,2018,5,17,0,2,2,130
TMD07091,INN07091,2018-06-06,2018,6,6,1,1,2,115
TMD07092,INN07092,2018-02-05,2018,2,5,2,4,6,79
TMD07093,INN07093,2017-08-22,2017,8,22,2,1,3,138.5
TMD07094,INN07094,2018-05-09,2018,5,9,5,10,15,110
TMD07095,INN07095,2018-12-26,2018,12,26,1,3,4,63.75
TMD07096,INN07096,2018-05-07,2018,5,7,2,1,3,121
TMD07097,INN07097,2017-09-17,2017,9,17,0,1,1,115
TMD07098,INN07098,2018-11-29,2018,11,29,0,3,3,106.33
TMD07099,INN07099,2018-11-23,2018,11,23,0,3,3,104
TMD07100,INN07100,2018-05-04,2018,5,4,0,4,4,106.2
TMD07101,INN07101,2018-12-16,2018,12,16,1,2,3,78
TMD07102,INN07102,2018-05-07,2018,5,7,2,2,4,124.65
TMD07103,INN07103,2018-04-02,2018,4,2,2,3,5,107.78
TMD07104,INN07104,2018-07-11,2018,7,11,1,0,1,93.15
TMD07105,INN07105,2017-08-23,2017,8,23,2,2,4,99
TMD07106,INN07106,2018-06-11,2018,6,11,1,1,2,143.1
TMD07107,INN07107,2018-10-15,2018,10,15,2,1,3,115
TMD07108,INN07108,2018-06-17,2018,6,17,2,5,7,96.3
TMD07109,INN07109,2018-10-02,2018,10,2,2,0,2,85
TMD07110,INN07110,2018-08-09,2018,8,9,0,2,2,165.6
TMD07111,INN07111,2018-02-13,2018,2,13,0,1,1,79
TMD07112,INN07112,2018-12-08,2018,12,8,1,3,4,88.4
TMD07113,INN07113,2018-10-23,2018,10,23,2,2,4,213.1
TMD07114,INN07114,2018-04-05,2018,4,5,0,1,1,89
TMD07115,INN07115,2017-09-25,2017,9,25,2,3,5,102
TMD07116,INN07116,2018-10-05,2018,10,5,0,4,4,89
TMD07117,INN07117,2018-12-06,2018,12,6,0,1,1,72.38
TMD07118,INN07118,2018-09-12,2018,9,12,1,2,3,110.19
TMD07119,INN07119,2017-10-16,2017,10,16,2,2,4,78.54
TMD07120,INN07120,2017-09-07,2017,9,7,1,1,2,133.5
TMD07121,INN07121,2017-09-24,2017,9,24,0,2,2,105
TMD07122,INN07122,2018-02-28,2018,2,28,2,1,3,61
TMD07123,INN07123,2018-02-17,2018,2,17,0,1,1,0
TMD07124,INN07124,2018-12-28,2018,12,28,0,4,4,72.25
TMD07125,INN07125,2018-09-05,2018,9,5,1,3,4,123.98
TMD07126,INN07126,2018-05-31,2018,5,31,0,2,2,109
TMD07127,INN07127,2018-09-20,2018,9,20,0,3,3,110
TMD07128,INN07128,2018-09-09,2018,9,9,2,2,4,167.2
TMD07129,INN07129,2018-08-19,2018,8,19,1,2,3,82.45
TMD07130,INN07130,2018-04-11,2018,4,11,1,1,2,94.5
TMD07131,INN07131,2018-03-12,2018,3,12,1,1,2,72.9
TMD07132,INN07132,2018-04-20,2018,4,20,0,2,2,96.3
TMD07133,INN07133,2018-10-13,2018,10,13,0,3,3,95
TMD07134,INN07134,2018-09-06,2018,9,6,1,5,6,136.8
TMD07135,INN07135,2018-10-12,2018,10,12,0,3,3,110
TMD07136,INN07136,2018-03-26,2018,3,26,2,2,4,133.5
TMD07137,INN07137,2018-10-13,2018,10,13,0,3,3,105
TMD07138,INN07138,2018-02-28,2018,2,28,2,1,3,60
TMD07139,INN07139,2018-06-30,2018,6,30,1,3,4,85
TMD07140,INN07140,2018-03-07,2018,3,7,1,1,2,59.6
TMD07141,INN07141,2018-10-10,2018,10,10,1,2,3,120
TMD07142,INN07142,2017-08-12,2017,8,12,0,3,3,138
TMD07143,INN07143,2018-05-19,2018,5,19,1,3,4,136
TMD07144,INN07144,2018-12-06,2018,12,6,0,2,2,79.2
TMD07145,INN07145,2017-12-29,2017,12,29,0,3,3,75
TMD07146,INN07146,2018-05-04,2018,5,4,0,1,1,67
TMD07147,INN07147,2017-12-11,2017,12,11,0,2,2,72.25
TMD07148,INN07148,2017-12-05,2017,12,5,2,1,3,47
TMD07149,INN07149,2018-11-19,2018,11,19,2,1,3,93.6
TMD07150,INN07150,2017-10-12,2017,10,12,1,1,2,126
TMD07151,INN07151,2018-05-17,2018,5,17,0,2,2,130
TMD07152,INN07152,2017-09-23,2017,9,23,0,3,3,224.67
TMD07153,INN07153,2018-07-15,2018,7,15,2,5,7,112.32
TMD07154,INN07154,2017-10-08,2017,10,8,0,1,1,86.4
TMD07155,INN07155,2018-07-01,2018,7,1,2,5,7,117.64
TMD07156,INN07156,2018-10-10,2018,10,10,1,3,4,132.3
TMD07157,INN07157,2017-11-19,2017,11,19,0,1,1,65
TMD07158,INN07158,2018-06-23,2018,6,23,1,3,4,110.37
TMD07159,INN07159,2018-12-28,2018,12,28,0,4,4,131.35
TMD07160,INN07160,2017-10-16,2017,10,16,0,2,2,101.5
TMD07161,INN07161,2018-01-10,2018,1,10,6,14,20,87.7
TMD07162,INN07162,2018-07-02,2018,7,2,2,3,5,130.66
TMD07163,INN07163,2018-10-06,2018,10,6,0,1,1,0
TMD07164,INN07164,2018-03-25,2018,3,25,1,2,3,140.1
TMD07165,INN07165,2018-12-16,2018,12,16,0,2,2,79.2
TMD07166,INN07166,2018-07-02,2018,7,2,1,1,2,88.77
TMD07167,INN07167,2018-08-23,2018,8,23,0,2,2,94.5
TMD07168,INN07168,2018-02-04,2018,2,4,0,1,1,77
TMD07169,INN07169,2018-08-08,2018,8,8,2,5,7,72.25
TMD07170,INN07170,2018-09-12,2018,9,12,1,0,1,89
TMD07171,INN07171,2018-10-19,2018,10,19,1,4,5,202.5
TMD07172,INN07172,2018-10-15,2018,10,15,2,1,3,111.67
TMD07173,INN07173,2018-11-01,2018,11,1,0,3,3,110
TMD07174,INN07174,2018-03-24,2018,3,24,1,3,4,62.38
TMD07175,INN07175,2017-10-03,2017,10,3,2,5,7,78.17
TMD07176,INN07176,2018-09-26,2018,9,26,1,2,3,75
TMD07177,INN07177,2018-09-21,2018,9,21,0,2,2,158.4
TMD07178,INN07178,2018-06-24,2018,6,24,1,2,3,90
TMD07179,INN07179,2018-11-06,2018,11,6,2,2,4,180.25
TMD07180,INN07180,2018-10-05,2018,10,5,1,4,5,90
TMD07181,INN07181,2018-05-07,2018,5,7,2,3,5,119.85
TMD07182,INN07182,2018-10-07,2018,10,7,2,4,6,164.5
TMD07183,INN07183,2018-02-10,2018,2,10,0,4,4,126.5
TMD07184,INN07184,2018-04-06,2018,4,6,1,4,5,99.45
TMD07185,INN07185,2018-01-25,2018,1,25,1,0,1,59
TMD07186,INN07186,2018-04-05,2018,4,5,0,3,3,101
TMD07187,INN07187,2018-02-06,2018,2,6,2,2,4,46.9
TMD07188,INN07188,2018-10-17,2018,10,17,1,3,4,118.8
TMD07189,INN07189,2018-01-02,2018,1,2,0,1,1,74.67
TMD07190,INN07190,2018-12-14,2018,12,14,0,1,1,0
TMD07191,INN07191,2018-11-12,2018,11,12,2,4,6,92.08
TMD07192,INN07192,2018-03-17,2018,3,17,0,2,2,80
TMD07193,INN07193,2018-09-08,2018,9,8,0,3,3,125.1
TMD07194,INN07194,2018-06-29,2018,6,29,1,4,5,72.25
TMD07195,INN07195,2018-10-01,2018,10,1,2,1,3,108.9
TMD07196,INN07196,2018-09-09,2018,9,9,0,2,2,125.1
TMD07197,INN07197,2018-06-10,2018,6,10,2,4,6,145.25
TMD07198,INN07198,2017-10-12,2017,10,12,1,3,4,108
TMD07199,INN07199,2018-10-11,2018,10,11,0,2,2,97.2
TMD07200,INN07200,2017-07-01,2017,7,1,0,2,2,101.5
TMD07201,INN07201,2018-04-15,2018,4,15,0,2,2,40.5
TMD07202,INN07202,2018-05-29,2018,5,29,2,3,5,80.75
TMD07203,INN07203,2018-07-07,2018,7,7,2,3,5,72.25
TMD07204,INN07204,2018-04-10,2018,4,10,2,1,3,94.5
TMD07205,INN07205,2018-03-03,2018,3,3,1,3,4,60
TMD07206,INN07206,2018-06-06,2018,6,6,1,1,2,90
TMD07207,INN07207,2018-03-05,2018,3,5,2,1,3,87
TMD07208,INN07208,2018-08-24,2018,8,24,0,3,3,165
TMD07209,INN07209,2018-10-03,2018,10,3,1,2,3,118.8
TMD07210,INN07210,2018-12-18,2018,12,18,2,2,4,88.4
TMD07211,INN07211,2018-04-27,2018,4,27,0,4,4,110.08
TMD07212,INN07212,2018-10-21,2018,10,21,1,2,3,108
TMD07213,INN07213,2017-10-09,2017,10,9,0,2,2,108
TMD07214,INN07214,2018-07-01,2018,7,1,0,2,2,85.5
TMD07215,INN07215,2017-08-11,2017,8,11,0,4,4,76.5
TMD07216,INN07216,2018-08-11,2018,8,11,0,3,3,114.3
TMD07217,INN07217,2018-08-28,2018,8,28,2,0,2,127
TMD07218,INN07218,2018-08-03,2018,8,3,2,6,8,110.93
TMD07219,INN07219,2018-10-14,2018,10,14,2,2,4,115
TMD07220,INN07220,2018-12-28,2018,12,28,2,5,7,80.26
TMD07221,INN07221,2018-04-05,2018,4,5,0,1,1,95
TMD07222,INN07222,2018-10-03,2018,10,3,1,0,1,75
TMD07223,INN07223,2018-07-04,2018,7,4,1,3,4,102.25
TMD07224,INN07224,2018-02-17,2018,2,17,0,3,3,75
TMD07225,INN07225,2018-12-04,2018,12,4,2,2,4,72.75
TMD07226,INN07226,2018-11-01,2018,11,1,0,4,4,124.1
TMD07227,INN07227,2018-08-14,2018,8,14,2,1,3,139.5
TMD07228,INN07228,2017-10-09,2017,10,9,1,2,3,75
TMD07229,INN07229,2018-09-29,2018,9,29,0,3,3,146
TMD07230,INN07230,2018-12-22,2018,12,22,0,2,2,79.2
TMD07231,INN07231,2018-12-30,2018,12,30,0,2,2,188.88
TMD07232,INN07232,2018-04-19,2018,4,19,0,2,2,115
TMD07233,INN07233,2018-07-12,2018,7,12,0,4,4,99.45
TMD07234,INN07234,2018-10-17,2018,10,17,1,3,4,117
TMD07235,INN07235,2018-05-10,2018,5,10,0,3,3,129
TMD07236,INN07236,2018-04-04,2018,4,4,1,2,3,96.3
TMD07237,INN07237,2017-07-02,2017,7,2,2,3,5,76.5
TMD07238,INN07238,2018-03-17,2018,3,17,1,3,4,88.83
TMD07239,INN07239,2017-10-30,2017,10,30,1,2,3,126
TMD07240,INN07240,2018-02-10,2018,2,10,0,1,1,106
TMD07241,INN07241,2018-06-13,2018,6,13,1,1,2,111
TMD07242,INN07242,2018-08-08,2018,8,8,1,0,1,139
TMD07243,INN07243,2018-07-03,2018,7,3,2,5,7,103.5
TMD07244,INN07244,2018-09-09,2018,9,9,1,2,3,90
TMD07245,INN07245,2018-07-06,2018,7,6,0,2,2,107.1
TMD07246,INN07246,2017-10-19,2017,10,19,1,1,2,65
TMD07247,INN07247,2018-03-19,2018,3,19,2,5,7,94.7
TMD07248,INN07248,2018-05-15,2018,5,15,1,0,1,210.6
TMD07249,INN07249,2018-09-18,2018,9,18,2,3,5,87.72
TMD07250,INN07250,2018-09-05,2018,9,5,1,3,4,116.1
TMD07251,INN07251,2018-08-16,2018,8,16,0,2,2,102.41
TMD07252,INN07252,2018-01-01,2018,1,1,2,2,4,91.13
TMD07253,INN07253,2018-01-06,2018,1,6,0,2,2,79
TMD07254,INN07254,2018-04-28,2018,4,28,0,3,3,111.3
TMD07255,INN07255,2018-06-10,2018,6,10,1,2,3,90.67
TMD07256,INN07256,2018-05-08,2018,5,8,2,3,5,90.96
TMD07257,INN07257,2018-10-15,2018,10,15,2,1,3,106.3
TMD07258,INN07258,2018-11-04,2018,11,4,1,2,3,89
TMD07259,INN07259,2017-09-30,2017,9,30,0,2,2,121
TMD07260,INN07260,2018-07-07,2018,7,7,1,3,4,173.25
TMD07261,INN07261,2018-08-12,2018,8,12,1,2,3,137.7
TMD07262,INN07262,2018-10-07,2018,10,7,1,2,3,110
TMD07263,INN07263,2018-08-19,2018,8,19,2,3,5,149.4
TMD07264,INN07264,2018-02-19,2018,2,19,0,1,1,81
TMD07265,INN07265,2018-08-04,2018,8,4,0,3,3,166
TMD07266,INN07266,2018-09-21,2018,9,21,0,1,1,115.04
TMD07267,INN07267,2018-08-02,2018,8,2,0,1,1,66.42
TMD07268,INN07268,2018-04-16,2018,4,16,2,1,3,80
TMD07269,INN07269,2018-02-13,2018,2,13,1,1,2,91
TMD07270,INN07270,2018-10-13,2018,10,13,0,3,3,80
TMD07271,INN07271,2018-07-30,2018,7,30,0,1,1,99.9
TMD07272,INN07272,2018-08-07,2018,8,7,2,0,2,168.3
TMD07273,INN07273,2018-11-19,2018,11,19,2,2,4,68
TMD07274,INN07274,2018-10-11,2018,10,11,0,2,2,120
TMD07275,INN07275,2018-09-26,2018,9,26,1,2,3,107
TMD07276,INN07276,2018-07-30,2018,7,30,2,2,4,103.95
TMD07277,INN07277,2018-10-13,2018,10,13,0,3,3,105
TMD07278,INN07278,2018-08-12,2018,8,12,1,2,3,155.7
TMD07279,INN07279,2017-09-30,2017,9,30,0,2,2,108
TMD07280,INN07280,2018-10-31,2018,10,31,1,1,2,127.5
TMD07281,INN07281,2018-08-15,2018,8,15,1,3,4,182.83
TMD07282,INN07282,2018-05-12,2018,5,12,0,3,3,80.75
TMD07283,INN07283,2018-07-12,2018,7,12,0,2,2,63.75
TMD07284,INN07284,2018-12-14,2018,12,14,0,1,1,84.6
TMD07285,INN07285,2017-07-01,2017,7,1,0,2,2,101.5
TMD07286,INN07286,2018-10-13,2018,10,13,0,1,1,102.6
TMD07287,INN07287,2018-03-31,2018,3,31,0,2,2,76.5
TMD07288,INN07288,2017-07-04,2017,7,4,2,1,3,76.5
TMD07289,INN07289,2018-09-01,2018,9,1,0,1,1,126
TMD07290,INN07290,2017-10-07,2017,10,7,0,4,4,70
TMD07291,INN07291,2018-04-15,2018,4,15,2,3,5,91.29
TMD07292,INN07292,2017-08-29,2017,8,29,2,1,3,94.5
TMD07293,INN07293,2018-09-28,2018,9,28,0,3,3,147.6
TMD07294,INN07294,2018-06-09,2018,6,9,0,1,1,120
TMD07295,INN07295,2018-06-08,2018,6,8,0,3,3,117.9
TMD07296,INN07296,2018-10-08,2018,10,8,1,1,2,98.1
TMD07297,INN07297,2018-08-30,2018,8,30,0,1,1,107.42
TMD07298,INN07298,2018-06-26,2018,6,26,2,2,4,156.8
TMD07299,INN07299,2018-05-06,2018,5,6,2,2,4,162.01
TMD07300,INN07300,2018-03-09,2018,3,9,0,1,1,65
TMD07301,INN07301,2018-10-16,2018,10,16,1,0,1,120
TMD07302,INN07302,2017-09-20,2017,9,20,2,0,2,115.2
TMD07303,INN07303,2018-03-23,2018,3,23,0,1,1,89
TMD07304,INN07304,2017-09-18,2017,9,18,0,2,2,109
TMD07305,INN07305,2018-10-28,2018,10,28,1,2,3,100
TMD07306,INN07306,2018-12-02,2018,12,2,1,2,3,79.2
TMD07307,INN07307,2018-06-10,2018,6,10,1,2,3,126.9
TMD07308,INN07308,2017-11-25,2017,11,25,0,4,4,94.99
TMD07309,INN07309,2018-08-20,2018,8,20,0,1,1,94.5
TMD07310,INN07310,2018-06-24,2018,6,24,0,2,2,95
TMD07311,INN07311,2018-11-21,2018,11,21,1,1,2,114
TMD07312,INN07312,2017-09-24,2017,9,24,0,2,2,87.5
TMD07313,INN07313,2018-06-09,2018,6,9,0,2,2,143.1
TMD07314,INN07314,2018-11-02,2018,11,2,0,3,3,85.87
TMD07315,INN07315,2017-10-28,2017,10,28,0,1,1,120
TMD07316,INN07316,2018-09-12,2018,9,12,1,3,4,126.9
TMD07317,INN07317,2018-01-23,2018,1,23,1,1,2,69.5
TMD07318,INN07318,2017-07-18,2017,7,18,2,1,3,94.5
TMD07319,INN07319,2018-08-28,2018,8,28,2,4,6,123.5
TMD07320,INN07320,2018-05-19,2018,5,19,0,1,1,97.71
TMD07321,INN07321,2018-08-31,2018,8,31,0,2,2,137.7
TMD07322,INN07322,2018-12-02,2018,12,2,2,2,4,64.67
TMD07323,INN07323,2018-05-26,2018,5,26,1,3,4,105.7
TMD07324,INN07324,2018-05-16,2018,5,16,1,3,4,98.32
TMD07325,INN07325,2017-08-21,2017,8,21,4,11,15,94
TMD07326,INN07326,2018-02-28,2018,2,28,2,1,3,76
TMD07327,INN07327,2018-04-24,2018,4,24,1,0,1,80.4
TMD07328,INN07328,2018-10-29,2018,10,29,1,1,2,116.8
TMD07329,INN07329,2018-06-12,2018,6,12,2,4,6,120
TMD07330,INN07330,2018-10-01,2018,10,1,2,2,4,102.85
TMD07331,INN07331,2017-09-21,2017,9,21,1,0,1,67
TMD07332,INN07332,2018-09-30,2018,9,30,2,2,4,254.5
TMD07333,INN07333,2018-03-02,2018,3,2,0,1,1,91
TMD07334,INN07334,2018-08-09,2018,8,9,0,2,2,198.9
TMD07335,INN07335,2018-02-17,2018,2,17,0,1,1,85
TMD07336,INN07336,2018-08-25,2018,8,25,2,3,5,184.26
TMD07337,INN07337,2017-11-20,2017,11,20,0,2,2,79.2
TMD07338,INN07338,2018-08-09,2018,8,9,0,3,3,103.5
TMD07339,INN07339,2017-10-18,2017,10,18,1,0,1,76.5
TMD07340,INN07340,2018-04-16,2018,4,16,2,2,4,103.7
TMD07341,INN07341,2018-02-17,2018,2,17,0,3,3,75
TMD07342,INN07342,2018-08-29,2018,8,29,1,4,5,111.42
TMD07343,INN07343,2017-07-26,2017,7,26,1,0,1,85.5
TMD07344,INN07344,2018-03-14,2018,3,14,1,1,2,79
TMD07345,INN07345,2018-08-18,2018,8,18,2,6,8,100.51
TMD07346,INN07346,2017-08-19,2017,8,19,0,4,4,90
TMD07347,INN07347,2018-10-07,2018,10,7,0,1,1,146.92
TMD07348,INN07348,2018-11-06,2018,11,6,2,2,4,146.6
TMD07349,INN07349,2018-08-07,2018,8,7,2,5,7,139
TMD07350,INN07350,2018-09-02,2018,9,2,0,2,2,123.3
TMD07351,INN07351,2018-10-14,2018,10,14,1,2,3,145.2
TMD07352,INN07352,2018-08-29,2018,8,29,2,5,7,124.46
TMD07353,INN07353,2017-10-05,2017,10,5,1,1,2,112.2
TMD07354,INN07354,2018-11-01,2018,11,1,0,3,3,110
TMD07355,INN07355,2018-10-12,2018,10,12,0,3,3,110
TMD07356,INN07356,2017-08-09,2017,8,9,2,0,2,98
TMD07357,INN07357,2018-10-23,2018,10,23,2,0,2,115
TMD07358,INN07358,2018-08-29,2018,8,29,1,2,3,128.7
TMD07359,INN07359,2018-06-02,2018,6,2,1,3,4,132.6
TMD07360,INN07360,2018-04-16,2018,4,16,2,2,4,80.75
TMD07361,INN07361,2018-08-25,2018,8,25,1,3,4,161.78
TMD07362,INN07362,2018-02-24,2018,2,24,0,3,3,87
TMD07363,INN07363,2018-02-22,2018,2,22,1,2,3,71.52
TMD07364,INN07364,2018-02-12,2018,2,12,1,2,3,72.8
TMD07365,INN07365,2018-08-28,2018,8,28,2,2,4,111.83
TMD07366,INN07366,2018-07-13,2018,7,13,0,1,1,81.08
TMD07367,INN07367,2017-07-27,2017,7,27,1,2,3,75
TMD07368,INN07368,2018-11-13,2018,11,13,2,1,3,65
TMD07369,INN07369,2017-10-22,2017,10,22,0,1,1,94.5
TMD07370,INN07370,2018-09-05,2018,9,5,1,3,4,98.2
TMD07371,INN07371,2018-10-03,2018,10,3,1,3,4,90.95
TMD07372,INN07372,2018-03-09,2018,3,9,0,3,3,135
TMD07373,INN07373,2018-09-25,2018,9,25,2,0,2,160
TMD07374,INN07374,2018-09-06,2018,9,6,0,5,5,137
TMD07375,INN07375,2018-10-17,2018,10,17,1,3,4,80.75
TMD07376,INN07376,2017-10-25,2017,10,25,2,3,5,186.52
TMD07377,INN07377,2018-09-13,2018,9,13,0,2,2,115
TMD07378,INN07378,2017-09-28,2017,9,28,1,2,3,65
TMD07379,INN07379,2018-05-22,2018,5,22,2,0,2,148
TMD07380,INN07380,2017-10-21,2017,10,21,0,3,3,94.5
TMD07381,INN07381,2017-08-27,2017,8,27,0,3,3,161.33
TMD07382,INN07382,2018-02-13,2018,2,13,0,1,1,127
TMD07383,INN07383,2018-12-08,2018,12,8,0,1,1,84
TMD07384,INN07384,2017-09-09,2017,9,9,0,2,2,100
TMD07385,INN07385,2018-01-11,2018,1,11,1,0,1,66
TMD07386,INN07386,2017-08-13,2017,8,13,0,3,3,85.5
TMD07387,INN07387,2018-07-08,2018,7,8,0,2,2,149.4
TMD07388,INN07388,2018-05-09,2018,5,9,1,1,2,116.1
TMD07389,INN07389,2018-06-09,2018,6,9,0,3,3,116.1
TMD07390,INN07390,2018-10-22,2018,10,22,2,3,5,112.5
TMD07391,INN07391,2017-09-08,2017,9,8,0,4,4,76.8
TMD07392,INN07392,2018-03-28,2018,3,28,1,3,4,101.15
TMD07393,INN07393,2018-01-19,2018,1,19,0,3,3,80
TMD07394,INN07394,2018-06-16,2018,6,16,0,3,3,90
TMD07395,INN07395,2017-10-24,2017,10,24,0,1,1,224
TMD07396,INN07396,2018-03-24,2018,3,24,0,1,1,115.2
TMD07397,INN07397,2018-07-06,2018,7,6,0,4,4,107.95
TMD07398,INN07398,2018-09-04,2018,9,4,2,3,5,119.16
TMD07399,INN07399,2018-05-06,2018,5,6,0,2,2,105.3
TMD07400,INN07400,2017-08-22,2017,8,22,2,1,3,94.5
TMD07401,INN07401,2017-10-15,2017,10,15,0,1,1,135
TMD07402,INN07402,2018-02-19,2018,2,19,0,1,1,80
TMD07403,INN07403,2018-03-22,2018,3,22,0,1,1,101
TMD07404,INN07404,2018-09-25,2018,9,25,2,0,2,117
TMD07405,INN07405,2018-03-17,2018,3,17,1,3,4,80
TMD07406,INN07406,2018-08-18,2018,8,18,0,2,2,115
TMD07407,INN07407,2018-05-25,2018,5,25,0,4,4,123.25
TMD07408,INN07408,2017-10-29,2017,10,29,0,3,3,105.62
TMD07409,INN07409,2018-08-25,2018,8,25,1,3,4,161.78
TMD07410,INN07410,2018-07-01,2018,7,1,0,2,2,107.1
TMD07411,INN07411,2018-05-09,2018,5,9,5,10,15,95
TMD07412,INN07412,2018-04-06,2018,4,6,0,3,3,112.5
TMD07413,INN07413,2017-08-14,2017,8,14,0,2,2,109
TMD07414,INN07414,2018-10-13,2018,10,13,0,1,1,108
TMD07415,INN07415,2017-08-23,2017,8,23,2,4,6,90
TMD07416,INN07416,2018-05-08,2018,5,8,1,0,1,56.47
TMD07417,INN07417,2018-09-08,2018,9,8,0,3,3,207.9
TMD07418,INN07418,2017-09-11,2017,9,11,0,1,1,80
TMD07419,INN07419,2017-09-15,2017,9,15,0,3,3,80.85
TMD07420,INN07420,2018-06-08,2018,6,8,0,1,1,120
TMD07421,INN07421,2018-04-19,2018,4,19,0,1,1,89
TMD07422,INN07422,2018-03-11,2018,3,11,1,2,3,76.5
TMD07423,INN07423,2018-08-28,2018,8,28,2,3,5,123.3
TMD07424,INN07424,2018-10-24,2018,10,24,1,3,4,85
TMD07425,INN07425,2018-02-13,2018,2,13,0,1,1,91
TMD07426,INN07426,2018-01-28,2018,1,28,0,2,2,6
TMD07427,INN07427,2018-09-09,2018,9,9,1,2,3,90
TMD07428,INN07428,2018-08-19,2018,8,19,0,2,2,150.3
TMD07429,INN07429,2018-09-24,2018,9,24,0,1,1,90
TMD07430,INN07430,2018-11-14,2018,11,14,1,2,3,64.37
TMD07431,INN07431,2018-03-20,2018,3,20,2,4,6,61.52
TMD07432,INN07432,2018-12-27,2018,12,27,0,1,1,65
TMD07433,INN07433,2018-09-12,2018,9,12,1,0,1,89
TMD07434,INN07434,2017-11-05,2017,11,5,0,1,1,65
TMD07435,INN07435,2018-11-01,2018,11,1,0,3,3,110
TMD07436,INN07436,2018-01-06,2018,1,6,1,4,5,68.99
TMD07437,INN07437,2018-09-13,2018,9,13,0,2,2,90
TMD07438,INN07438,2017-09-24,2017,9,24,0,2,2,87.5
TMD07439,INN07439,2018-08-17,2018,8,17,0,2,2,133.2
TMD07440,INN07440,2018-04-19,2018,4,19,0,2,2,115
TMD07441,INN07441,2017-10-24,2017,10,24,1,1,2,120
TMD07442,INN07442,2018-06-14,2018,6,14,0,3,3,120
TMD07443,INN07443,2018-10-16,2018,10,16,1,0,1,90
TMD07444,INN07444,2018-02-07,2018,2,7,2,1,3,77
TMD07445,INN07445,2018-10-27,2018,10,27,1,3,4,90.9
TMD07446,INN07446,2018-06-01,2018,6,1,0,3,3,140.4
TMD07447,INN07447,2018-05-29,2018,5,29,2,1,3,90
TMD07448,INN07448,2017-09-07,2017,9,7,1,1,2,72.76
TMD07449,INN07449,2017-12-30,2017,12,30,0,3,3,70
TMD07450,INN07450,2018-10-31,2018,10,31,1,3,4,122
TMD07451,INN07451,2018-01-28,2018,1,28,0,2,2,81
TMD07452,INN07452,2018-01-28,2018,1,28,0,2,2,87
TMD07453,INN07453,2018-10-10,2018,10,10,1,1,2,139
TMD07454,INN07454,2018-09-11,2018,9,11,2,0,2,130
TMD07455,INN07455,2018-02-06,2018,2,6,1,1,2,98.3
TMD07456,INN07456,2018-06-17,2018,6,17,0,2,2,75
TMD07457,INN07457,2018-02-13,2018,2,13,1,1,2,91
TMD07458,INN07458,2018-10-02,2018,10,2,2,1,3,116.1
TMD07459,INN07459,2017-10-26,2017,10,26,1,1,2,76.5
TMD07460,INN07460,2018-08-30,2018,8,30,0,2,2,89.1
TMD07461,INN07461,2018-10-03,2018,10,3,1,3,4,158.4
