ID,n_adults,n_children,marital_status,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,status
INN10815,0,2,In relation,17,Online,0,0,0,Not_Canceled
INN10816,2,0,Single,151,Online,0,0,0,Not_Canceled
INN10817,2,0,Single,13,Online,0,0,0,Not_Canceled
INN10818,2,0,Single,56,Online,0,0,0,Not_Canceled
INN10819,1,0,Single,69,Offline,0,0,0,Not_Canceled
INN10820,3,0,Single,60,Online,0,0,0,Canceled
INN10821,2,0,Single,148,Offline,0,0,0,Not_Canceled
INN10822,2,1,In relation,41,Offline,0,0,0,Not_Canceled
INN10823,0,2,In relation,113,Online,0,0,0,Canceled
INN10824,1,0,Single,151,Offline,0,0,0,Not_Canceled
INN10825,1,0,Single,4,Corporate,0,0,0,Not_Canceled
INN10826,2,0,Single,279,Offline,0,0,0,Canceled
INN10827,1,0,Single,7,Offline,0,0,0,Canceled
INN10828,1,0,Single,69,Online,0,0,0,Not_Canceled
INN10829,2,0,Single,115,Online,0,0,0,Canceled
INN10830,2,1,In relation,50,Offline,0,0,0,Not_Canceled
INN10831,2,1,In relation,11,Online,0,0,0,Not_Canceled
INN10832,2,0,Single,230,Online,0,0,0,Not_Canceled
INN10833,2,0,Single,66,Offline,0,0,0,Not_Canceled
INN10834,3,0,Single,186,Offline,0,0,0,Not_Canceled
INN10835,2,1,In relation,186,Online,0,0,0,Not_Canceled
INN10836,2,0,Single,52,Online,0,0,0,Not_Canceled
INN10837,1,0,Single,1,Offline,0,0,0,Not_Canceled
INN10838,1,0,Single,61,Online,0,0,0,Not_Canceled
INN10839,2,0,Single,52,Online,0,0,0,Canceled
INN10840,2,0,Single,70,Online,0,0,0,Canceled
INN10841,3,0,Single,1,Online,0,0,0,Not_Canceled
INN10842,1,0,Single,11,Online,0,0,0,Canceled
INN10843,2,0,Single,15,Online,0,0,0,Not_Canceled
INN10844,2,1,In relation,71,Offline,0,0,0,Not_Canceled
INN10845,3,0,Single,46,Online,0,0,0,Not_Canceled
INN10846,2,0,Single,1,Online,0,0,0,Not_Canceled
INN10847,2,1,In relation,5,Online,0,0,0,Not_Canceled
INN10848,2,0,Single,37,Online,0,0,0,Not_Canceled
INN10849,2,0,Single,29,Online,0,0,0,Not_Canceled
INN10850,1,0,Single,0,Online,0,0,0,Not_Canceled
INN10851,2,0,Single,38,Online,0,0,0,Not_Canceled
INN10852,2,0,Single,160,Online,0,0,0,Not_Canceled
INN10853,2,0,Single,265,Offline,0,0,0,Not_Canceled
INN10854,2,0,Single,98,Online,0,0,0,Canceled
INN10855,2,0,Single,11,Online,0,0,0,Not_Canceled
INN10856,2,0,Single,184,Online,0,0,0,Not_Canceled
INN10857,2,0,Single,2,Online,0,0,0,Not_Canceled
INN10858,1,0,Single,4,Offline,0,0,0,Not_Canceled
INN10859,1,0,Single,0,Online,0,0,0,Not_Canceled
INN10860,2,0,Single,168,Online,0,0,0,Canceled
INN10861,1,0,Single,7,Corporate,0,0,0,Not_Canceled
INN10862,1,0,Single,4,Corporate,0,0,0,Not_Canceled
INN10863,2,1,In relation,35,Online,0,0,0,Not_Canceled
INN10864,2,1,In relation,187,Online,0,0,0,Not_Canceled
INN10865,2,0,Single,32,Online,0,0,0,Not_Canceled
INN10866,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN10867,2,0,Single,49,Online,0,0,0,Not_Canceled
INN10868,2,0,Single,24,Online,0,0,0,Not_Canceled
INN10869,2,0,Single,17,Online,0,0,0,Not_Canceled
INN10870,2,0,Single,59,Online,0,0,0,Not_Canceled
INN10871,1,0,Single,16,Offline,0,0,0,Not_Canceled
INN10872,2,1,In relation,152,Online,0,0,0,Not_Canceled
INN10873,2,0,Single,150,Online,0,0,0,Not_Canceled
INN10874,2,0,Single,112,Online,0,0,0,Not_Canceled
INN10875,2,0,Single,19,Online,0,0,0,Not_Canceled
INN10876,2,0,Single,252,Online,0,0,0,Canceled
INN10877,1,2,In relation,30,Online,0,0,0,Not_Canceled
INN10878,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN10879,1,0,Single,8,Online,0,0,0,Not_Canceled
INN10880,1,0,Single,68,Offline,0,0,0,Not_Canceled
INN10881,2,0,Single,275,Offline,0,0,0,Not_Canceled
INN10882,2,0,Single,145,Online,0,0,0,Canceled
INN10883,1,0,Single,43,Online,0,0,0,Not_Canceled
INN10884,2,0,Single,10,Online,0,0,0,Not_Canceled
INN10885,1,0,Single,1,Offline,0,0,0,Not_Canceled
INN10886,2,0,Single,10,Online,0,0,0,Canceled
INN10887,1,0,Single,64,Corporate,0,0,0,Not_Canceled
INN10888,1,0,Single,20,Corporate,0,0,0,Not_Canceled
INN10889,2,0,Single,9,Online,0,0,0,Not_Canceled
INN10890,3,0,Single,4,Online,0,0,0,Not_Canceled
INN10891,2,0,Single,1,Online,0,0,0,Not_Canceled
INN10892,1,0,Single,103,Offline,0,0,0,Canceled
INN10893,2,0,Single,245,Offline,0,0,0,Canceled
INN10894,1,0,Single,31,Offline,0,0,0,Not_Canceled
INN10895,2,1,In relation,35,Online,0,0,0,Not_Canceled
INN10896,2,0,Single,290,Online,0,0,0,Not_Canceled
INN10897,2,0,Single,41,Offline,0,0,0,Not_Canceled
INN10898,2,0,Single,2,Online,0,0,0,Not_Canceled
INN10899,1,0,Single,49,Corporate,0,0,0,Not_Canceled
INN10900,2,0,Single,25,Online,0,0,0,Not_Canceled
INN10901,2,0,Single,32,Online,0,0,0,Not_Canceled
INN10902,2,0,Single,104,Online,0,0,0,Not_Canceled
INN10903,2,0,Single,57,Online,0,0,0,Not_Canceled
INN10904,2,0,Single,12,Online,0,0,0,Not_Canceled
INN10905,1,0,Single,19,Online,0,0,0,Not_Canceled
INN10906,2,0,Single,64,Online,0,0,0,Not_Canceled
INN10907,2,0,Single,266,Online,0,0,0,Not_Canceled
INN10908,2,0,Single,106,Online,0,0,0,Canceled
INN10909,2,0,Single,30,Offline,0,0,0,Not_Canceled
INN10910,2,0,Single,131,Online,0,0,0,Not_Canceled
INN10911,2,0,Single,44,Offline,0,0,0,Not_Canceled
INN10912,1,0,Single,13,Corporate,0,0,0,Not_Canceled
INN10913,1,0,Single,74,Offline,0,0,0,Not_Canceled
INN10914,3,0,Single,196,Online,0,0,0,Canceled
INN10915,2,1,In relation,87,Online,0,0,0,Not_Canceled
INN10916,2,0,Single,16,Online,0,0,0,Not_Canceled
INN10917,3,0,Single,58,Online,0,0,0,Not_Canceled
INN10918,2,0,Single,156,Online,0,0,0,Not_Canceled
INN10919,2,0,Single,52,Online,0,0,0,Not_Canceled
INN10920,2,0,Single,71,Online,0,0,0,Not_Canceled
INN10921,2,0,Single,303,Offline,0,0,0,Canceled
INN10922,2,0,Single,15,Online,0,0,0,Not_Canceled
INN10923,2,0,Single,10,Offline,0,0,0,Canceled
INN10924,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN10925,2,1,In relation,16,Online,0,0,0,Not_Canceled
INN10926,2,0,Single,41,Offline,0,0,0,Not_Canceled
INN10927,1,0,Single,1,Online,0,0,0,Not_Canceled
INN10928,2,1,In relation,23,Online,0,0,0,Not_Canceled
INN10929,2,0,Single,134,Online,0,0,0,Not_Canceled
INN10930,2,0,Single,33,Corporate,0,0,0,Not_Canceled
INN10931,2,0,Single,170,Offline,0,0,0,Not_Canceled
INN10932,2,0,Single,74,Offline,0,0,0,Not_Canceled
INN10933,2,0,Single,66,Online,0,0,0,Canceled
INN10934,2,0,Single,29,Online,0,0,0,Not_Canceled
INN10935,1,0,Single,63,Online,0,0,0,Not_Canceled
INN10936,2,0,Single,66,Online,0,0,0,Canceled
INN10937,2,0,Single,74,Online,0,0,0,Not_Canceled
INN10938,2,0,Single,199,Online,0,0,0,Not_Canceled
INN10939,2,0,Single,41,Online,0,0,0,Not_Canceled
INN10940,2,0,Single,200,Online,0,0,0,Not_Canceled
INN10941,2,0,Single,233,Offline,0,0,0,Not_Canceled
INN10942,2,0,Single,77,Online,0,0,0,Not_Canceled
INN10943,2,0,Single,8,Online,0,0,0,Not_Canceled
INN10944,2,0,Single,44,Online,0,0,0,Not_Canceled
INN10945,2,0,Single,135,Online,0,0,0,Not_Canceled
INN10946,2,0,Single,80,Offline,0,0,0,Canceled
INN10947,2,0,Single,88,Online,0,0,0,Not_Canceled
INN10948,2,0,Single,63,Online,0,0,0,Canceled
INN10949,2,0,Single,6,Online,0,0,0,Not_Canceled
INN10950,1,0,Single,37,Offline,0,0,0,Not_Canceled
INN10951,1,0,Single,102,Online,0,0,0,Not_Canceled
INN10952,2,0,Single,180,Offline,0,0,0,Not_Canceled
INN10953,1,0,Single,0,Online,0,0,0,Not_Canceled
INN10954,1,0,Single,0,Offline,0,0,0,Not_Canceled
INN10955,2,0,Single,247,Offline,0,0,0,Not_Canceled
INN10956,2,0,Single,117,Online,0,0,0,Not_Canceled
INN10957,2,0,Single,32,Offline,0,0,0,Not_Canceled
INN10958,2,0,Single,48,Online,0,0,0,Not_Canceled
INN10959,2,0,Single,80,Offline,0,0,0,Not_Canceled
INN10960,2,0,Single,335,Offline,0,0,0,Not_Canceled
INN10961,2,0,Single,37,Offline,0,0,0,Not_Canceled
INN10962,2,0,Single,45,Online,0,0,0,Not_Canceled
INN10963,1,0,Single,54,Offline,0,0,0,Canceled
INN10964,1,0,Single,69,Offline,0,0,0,Not_Canceled
INN10965,1,0,Single,181,Offline,0,0,0,Not_Canceled
INN10966,2,0,Single,81,Online,0,0,0,Not_Canceled
INN10967,2,0,Single,154,Offline,0,0,0,Not_Canceled
INN10968,2,0,Single,113,Online,0,0,0,Canceled
INN10969,2,1,In relation,33,Offline,0,0,0,Not_Canceled
INN10970,1,0,Single,245,Offline,0,0,0,Not_Canceled
INN10971,1,0,Single,12,Corporate,0,0,0,Not_Canceled
INN10972,2,0,Single,266,Online,0,0,0,Canceled
INN10973,2,0,Single,85,Online,0,0,0,Not_Canceled
INN10974,2,0,Single,112,Online,0,0,0,Not_Canceled
INN10975,2,0,Single,63,Online,0,0,0,Not_Canceled
INN10976,1,0,Single,8,Online,0,0,0,Not_Canceled
INN10977,1,0,Single,79,Online,0,0,0,Not_Canceled
INN10978,2,0,Single,83,Online,0,0,0,Not_Canceled
INN10979,2,0,Single,196,Online,0,0,0,Canceled
INN10980,1,0,Single,2,Complementary,0,0,0,Canceled
INN10981,2,0,Single,97,Online,0,0,0,Not_Canceled
INN10982,2,0,Single,4,Online,0,0,0,Not_Canceled
INN10983,2,0,Single,63,Online,0,0,0,Not_Canceled
INN10984,1,0,Single,3,Online,0,0,0,Not_Canceled
INN10985,2,0,Single,197,Online,0,0,0,Not_Canceled
INN10986,2,0,Single,179,Online,0,0,0,Not_Canceled
INN10987,2,0,Single,86,Offline,0,0,0,Not_Canceled
INN10988,2,0,Single,2,Online,0,0,0,Canceled
INN10989,1,0,Single,192,Offline,0,0,0,Not_Canceled
INN10990,2,0,Single,11,Online,0,0,0,Not_Canceled
INN10991,1,0,Single,64,Corporate,0,0,0,Not_Canceled
INN10992,1,0,Single,6,Online,0,0,0,Canceled
INN10993,2,0,Single,53,Online,0,0,0,Not_Canceled
INN10994,2,0,Single,198,Offline,0,0,0,Canceled
INN10995,2,0,Single,39,Online,0,0,0,Not_Canceled
INN10996,2,0,Single,68,Online,0,0,0,Not_Canceled
INN10997,1,0,Single,32,Online,0,0,0,Not_Canceled
INN10998,2,0,Single,80,Offline,0,0,0,Canceled
INN10999,2,0,Single,44,Online,0,0,0,Not_Canceled
INN11000,3,0,Single,166,Online,0,0,0,Not_Canceled
INN11001,1,0,Single,15,Online,0,0,0,Not_Canceled
INN11002,2,0,Single,93,Online,0,0,0,Not_Canceled
INN11003,1,0,Single,10,Corporate,0,0,0,Not_Canceled
INN11004,2,0,Single,323,Offline,0,0,0,Not_Canceled
INN11005,2,0,Single,8,Online,0,0,0,Canceled
INN11006,1,0,Single,6,Online,0,0,0,Not_Canceled
INN11007,2,0,Single,267,Offline,0,0,0,Not_Canceled
INN11008,2,0,Single,5,Online,0,0,0,Not_Canceled
INN11009,2,1,In relation,8,Online,0,0,0,Not_Canceled
INN11010,1,0,Single,188,Offline,0,0,0,Not_Canceled
INN11011,2,0,Single,70,Offline,0,0,0,Canceled
INN11012,2,0,Single,161,Offline,0,0,0,Canceled
INN11013,2,0,Single,57,Online,0,0,0,Canceled
INN11014,2,0,Single,65,Online,0,0,0,Not_Canceled
INN11015,2,0,Single,126,Online,0,0,0,Canceled
INN11016,1,0,Single,219,Offline,0,0,0,Canceled
INN11017,1,1,In relation,179,Online,0,0,0,Canceled
INN11018,1,0,Single,4,Corporate,0,0,0,Not_Canceled
INN11019,3,0,Single,11,Online,0,0,0,Not_Canceled
INN11020,2,0,Single,17,Online,0,0,0,Not_Canceled
INN11021,1,0,Single,69,Offline,0,0,0,Canceled
INN11022,2,0,Single,1,Online,0,0,0,Not_Canceled
INN11023,1,0,Single,243,Online,0,0,0,Not_Canceled
INN11024,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN11025,2,0,Single,50,Online,0,0,0,Not_Canceled
INN11026,0,2,In relation,182,Online,0,0,0,Not_Canceled
INN11027,1,0,Single,245,Offline,0,0,0,Not_Canceled
INN11028,2,0,Single,107,Online,0,0,0,Canceled
INN11029,2,0,Single,286,Offline,0,0,0,Not_Canceled
INN11030,2,0,Single,176,Online,0,0,0,Not_Canceled
INN11031,2,0,Single,176,Offline,0,0,0,Not_Canceled
INN11032,0,2,In relation,40,Online,0,0,0,Not_Canceled
INN11033,2,0,Single,65,Online,0,0,0,Not_Canceled
INN11034,2,0,Single,276,Offline,0,0,0,Not_Canceled
INN11035,1,0,Single,14,Online,0,0,0,Not_Canceled
INN11036,2,0,Single,110,Offline,0,0,0,Not_Canceled
INN11037,2,0,Single,27,Online,0,0,0,Not_Canceled
INN11038,3,0,Single,62,Online,0,0,0,Not_Canceled
INN11039,1,0,Single,7,Online,0,0,0,Not_Canceled
INN11040,1,0,Single,14,Online,0,0,0,Not_Canceled
INN11041,2,0,Single,13,Online,0,0,0,Not_Canceled
INN11042,2,0,Single,162,Online,0,0,0,Not_Canceled
INN11043,3,0,Single,38,Online,0,0,0,Not_Canceled
INN11044,2,0,Single,5,Online,0,0,0,Not_Canceled
INN11045,2,0,Single,28,Online,0,0,0,Not_Canceled
INN11046,2,0,Single,123,Online,0,0,0,Not_Canceled
INN11047,1,0,Single,349,Offline,0,0,0,Not_Canceled
INN11048,2,0,Single,41,Offline,0,0,0,Not_Canceled
INN11049,2,0,Single,100,Offline,0,0,0,Canceled
INN11050,2,0,Single,8,Online,0,0,0,Not_Canceled
INN11051,2,0,Single,91,Online,0,0,0,Not_Canceled
INN11052,2,0,Single,18,Online,0,0,0,Not_Canceled
INN11053,2,1,In relation,188,Online,0,0,0,Not_Canceled
INN11054,2,0,Single,33,Online,0,0,0,Canceled
INN11055,1,0,Single,41,Offline,0,0,0,Canceled
INN11056,2,1,In relation,190,Online,0,0,0,Canceled
INN11057,2,2,In relation,144,Online,0,0,0,Not_Canceled
INN11058,2,0,Single,25,Online,0,0,0,Not_Canceled
INN11059,1,0,Single,4,Online,0,0,0,Canceled
INN11060,2,0,Single,5,Online,0,0,0,Not_Canceled
INN11061,2,0,Single,188,Online,0,0,0,Not_Canceled
INN11062,2,0,Single,116,Offline,0,0,0,Not_Canceled
INN11063,1,0,Single,86,Online,0,0,0,Not_Canceled
INN11064,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN11065,1,0,Single,56,Offline,0,0,0,Not_Canceled
INN11066,2,0,Single,302,Offline,0,0,0,Not_Canceled
INN11067,2,0,Single,433,Offline,0,0,0,Not_Canceled
INN11068,1,0,Single,164,Offline,0,0,0,Canceled
INN11069,3,0,Single,52,Online,0,0,0,Not_Canceled
INN11070,2,0,Single,4,Online,0,0,0,Not_Canceled
INN11071,3,0,Single,79,Online,0,0,0,Not_Canceled
INN11072,2,0,Single,10,Online,0,0,0,Canceled
INN11073,2,0,Single,22,Offline,0,0,0,Not_Canceled
INN11074,2,0,Single,205,Offline,0,0,0,Canceled
INN11075,2,1,In relation,74,Online,0,0,0,Canceled
INN11076,2,0,Single,50,Online,0,0,0,Not_Canceled
INN11077,2,0,Single,56,Online,0,0,0,Not_Canceled
INN11078,2,0,Single,166,Online,0,0,0,Not_Canceled
INN11079,2,0,Single,193,Offline,0,0,0,Not_Canceled
INN11080,2,0,Single,145,Offline,0,0,0,Not_Canceled
INN11081,2,0,Single,0,Online,0,0,0,Not_Canceled
INN11082,2,0,Single,114,Online,0,0,0,Not_Canceled
INN11083,2,0,Single,56,Online,0,0,0,Not_Canceled
INN11084,3,0,Single,21,Online,0,0,0,Not_Canceled
INN11085,2,0,Single,75,Online,0,0,0,Not_Canceled
INN11086,2,0,Single,142,Online,0,0,0,Not_Canceled
INN11087,2,1,In relation,69,Online,0,0,0,Not_Canceled
INN11088,2,0,Single,116,Offline,0,0,0,Not_Canceled
INN11089,3,0,Single,22,Online,0,0,0,Not_Canceled
INN11090,2,0,Single,18,Online,0,0,0,Not_Canceled
INN11091,2,0,Single,68,Offline,0,0,0,Not_Canceled
INN11092,3,0,Single,22,Online,0,0,0,Not_Canceled
INN11093,2,0,Single,50,Online,0,0,0,Not_Canceled
INN11094,2,0,Single,35,Online,0,0,0,Not_Canceled
INN11095,2,0,Single,224,Online,0,0,0,Canceled
INN11096,2,0,Single,21,Offline,0,0,0,Not_Canceled
INN11097,2,0,Single,142,Online,0,0,0,Not_Canceled
INN11098,2,0,Single,134,Online,0,0,0,Canceled
INN11099,1,0,Single,81,Offline,0,0,0,Not_Canceled
INN11100,2,0,Single,73,Online,0,0,0,Canceled
INN11101,2,0,Single,15,Online,0,0,0,Not_Canceled
INN11102,2,0,Single,19,Online,0,0,0,Not_Canceled
INN11103,0,2,In relation,193,Online,0,0,0,Not_Canceled
INN11104,2,0,Single,198,Offline,0,0,0,Not_Canceled
INN11105,2,0,Single,26,Online,0,0,0,Canceled
INN11106,2,0,Single,161,Offline,0,0,0,Not_Canceled
INN09604,1,0,Single,3,Corporate,1,1,0,Not_Canceled
INN11108,2,0,Single,83,Online,0,0,0,Not_Canceled
INN11109,2,0,Single,57,Online,0,0,0,Canceled
INN11110,1,0,Single,188,Offline,0,0,0,Canceled
INN11111,2,0,Single,181,Online,0,0,0,Not_Canceled
INN11112,2,0,Single,33,Online,0,0,0,Canceled
INN11113,1,0,Single,33,Offline,0,0,0,Not_Canceled
INN11114,2,0,Single,22,Online,0,0,0,Canceled
INN11115,2,0,Single,8,Online,0,0,0,Canceled
INN11116,2,0,Single,23,Offline,0,0,0,Not_Canceled
INN11117,2,0,Single,5,Offline,0,0,0,Not_Canceled
INN11118,2,0,Single,18,Online,0,0,0,Not_Canceled
INN11119,2,0,Single,3,Online,0,0,0,Not_Canceled
INN11120,2,2,In relation,27,Online,0,0,0,Not_Canceled
INN11121,1,0,Single,64,Online,0,0,0,Not_Canceled
INN11122,2,0,Single,8,Online,0,0,0,Not_Canceled
INN11123,1,0,Single,8,Corporate,0,0,0,Not_Canceled
INN11124,2,0,Single,33,Offline,0,0,0,Not_Canceled
INN11125,2,0,Single,135,Offline,0,0,0,Not_Canceled
INN11126,2,0,Single,18,Online,0,0,0,Not_Canceled
INN11127,2,0,Single,27,Online,0,0,0,Not_Canceled
INN11128,1,0,Single,48,Online,0,0,0,Not_Canceled
INN11129,1,0,Single,25,Online,0,0,0,Canceled
INN11130,1,0,Single,5,Online,0,0,0,Not_Canceled
INN11131,2,0,Single,72,Online,0,0,0,Not_Canceled
INN11132,2,0,Single,54,Online,0,0,0,Not_Canceled
INN11133,1,0,Single,188,Offline,0,0,0,Not_Canceled
INN11134,1,0,Single,3,Offline,0,0,0,Not_Canceled
INN11135,2,0,Single,60,Offline,0,0,0,Canceled
INN11136,2,2,In relation,6,Online,0,0,0,Not_Canceled
INN11137,2,0,Single,88,Offline,0,0,0,Not_Canceled
INN11138,1,0,Single,99,Corporate,0,0,0,Not_Canceled
INN11139,2,0,Single,49,Online,0,0,0,Not_Canceled
INN11140,1,0,Single,3,Offline,0,0,0,Not_Canceled
INN11141,2,0,Single,166,Online,0,0,0,Not_Canceled
INN11142,2,0,Single,8,Online,0,0,0,Not_Canceled
INN11143,2,2,In relation,19,Online,0,0,0,Not_Canceled
INN11144,2,0,Single,61,Online,0,0,0,Not_Canceled
INN11145,1,0,Single,4,Online,0,0,0,Canceled
INN11146,2,2,In relation,37,Online,0,0,0,Not_Canceled
INN11147,2,0,Single,38,Online,0,0,0,Not_Canceled
INN11148,2,0,Single,443,Offline,0,0,0,Not_Canceled
INN11149,3,0,Single,5,Offline,0,0,0,Canceled
INN11150,2,0,Single,0,Online,0,0,0,Not_Canceled
INN11151,2,2,In relation,42,Online,0,0,0,Not_Canceled
INN11152,2,1,In relation,9,Online,0,0,0,Not_Canceled
INN11153,2,0,Single,224,Online,0,0,0,Canceled
INN11154,2,0,Single,46,Offline,0,0,0,Not_Canceled
INN11155,1,0,Single,8,Corporate,0,0,0,Not_Canceled
INN11156,2,0,Single,100,Online,0,0,0,Not_Canceled
INN11157,2,0,Single,105,Online,0,0,0,Not_Canceled
INN11158,1,0,Single,63,Offline,0,0,0,Not_Canceled
INN11159,2,0,Single,72,Online,0,0,0,Not_Canceled
INN11160,2,0,Single,28,Online,0,0,0,Not_Canceled
INN11161,2,0,Single,273,Online,0,0,0,Canceled
INN11162,2,0,Single,282,Offline,0,0,0,Canceled
INN11163,2,0,Single,93,Online,0,0,0,Not_Canceled
INN11164,2,0,Single,39,Offline,0,0,0,Canceled
INN11165,2,0,Single,89,Online,0,0,0,Not_Canceled
INN11166,2,0,Single,63,Offline,0,0,0,Not_Canceled
INN11167,2,0,Single,252,Online,0,0,0,Not_Canceled
INN11168,1,0,Single,92,Online,0,0,0,Canceled
INN11169,2,0,Single,247,Online,0,0,0,Not_Canceled
INN11170,2,1,In relation,130,Online,0,0,0,Canceled
INN11171,2,0,Single,61,Online,0,0,0,Not_Canceled
INN11172,2,0,Single,26,Online,0,0,0,Not_Canceled
INN11173,2,0,Single,0,Online,0,0,0,Not_Canceled
INN11174,2,0,Single,26,Online,0,0,0,Not_Canceled
INN11175,1,0,Single,162,Offline,0,0,0,Canceled
INN11176,2,0,Single,15,Online,0,0,0,Not_Canceled
INN11177,2,0,Single,1,Online,0,0,0,Canceled
INN11178,2,0,Single,16,Online,0,0,0,Canceled
INN11179,2,0,Single,187,Online,0,0,0,Not_Canceled
INN11180,1,0,Single,8,Online,0,0,0,Canceled
INN11181,2,0,Single,80,Offline,0,0,0,Not_Canceled
INN11182,2,0,Single,192,Online,0,0,0,Not_Canceled
INN11183,2,0,Single,99,Corporate,0,0,0,Not_Canceled
INN11184,2,0,Single,31,Online,0,0,0,Not_Canceled
INN11185,1,0,Single,39,Corporate,0,0,0,Not_Canceled
INN11186,2,0,Single,112,Offline,0,0,0,Not_Canceled
INN11187,2,0,Single,346,Offline,0,0,0,Not_Canceled
INN11188,2,0,Single,190,Online,0,0,0,Not_Canceled
INN11189,2,0,Single,304,Offline,0,0,0,Canceled
INN11190,3,0,Single,102,Online,0,0,0,Canceled
INN11191,1,0,Single,28,Online,0,0,0,Not_Canceled
INN11192,3,0,Single,198,Online,0,0,0,Not_Canceled
INN11193,1,0,Single,4,Corporate,0,0,0,Not_Canceled
INN11194,1,0,Single,71,Offline,0,0,0,Canceled
INN11195,2,0,Single,64,Offline,0,0,0,Canceled
INN11196,2,1,In relation,37,Online,0,0,0,Not_Canceled
INN11197,2,0,Single,43,Online,0,0,0,Not_Canceled
INN11198,1,0,Single,104,Offline,0,0,0,Not_Canceled
INN11199,2,0,Single,181,Online,0,0,0,Not_Canceled
INN11200,2,0,Single,52,Online,0,0,0,Not_Canceled
INN11201,2,0,Single,292,Offline,0,0,0,Canceled
INN11202,1,0,Single,15,Corporate,0,0,0,Not_Canceled
INN11203,2,0,Single,279,Offline,0,0,0,Not_Canceled
INN11204,2,0,Single,137,Offline,0,0,0,Not_Canceled
INN11205,2,0,Single,49,Online,0,0,0,Canceled
INN11206,1,0,Single,5,Corporate,0,0,0,Not_Canceled
INN11207,1,0,Single,13,Offline,0,0,0,Not_Canceled
INN11208,2,2,In relation,176,Online,0,0,0,Canceled
INN11209,1,0,Single,5,Corporate,0,0,0,Not_Canceled
INN11210,2,0,Single,29,Online,0,0,0,Canceled
INN11211,2,0,Single,35,Online,0,0,0,Not_Canceled
INN11212,2,1,In relation,11,Offline,0,0,0,Canceled
INN11213,2,0,Single,153,Online,0,0,0,Not_Canceled
INN11214,2,0,Single,41,Offline,0,0,0,Canceled
INN11215,2,0,Single,3,Corporate,0,0,0,Not_Canceled
INN11216,2,0,Single,31,Online,0,0,0,Not_Canceled
INN11217,1,0,Single,17,Corporate,0,0,0,Canceled
INN11218,2,0,Single,8,Online,0,0,0,Not_Canceled
INN11219,2,0,Single,86,Corporate,0,0,0,Not_Canceled
INN11220,2,0,Single,49,Offline,0,0,0,Not_Canceled
INN11221,2,0,Single,181,Online,0,0,0,Not_Canceled
INN11222,2,0,Single,279,Offline,0,0,0,Canceled
INN11223,2,0,Single,304,Offline,0,0,0,Not_Canceled
INN11224,2,0,Single,346,Offline,0,0,0,Not_Canceled
INN11225,2,0,Single,15,Online,0,0,0,Not_Canceled
INN11226,2,0,Single,160,Online,0,0,0,Not_Canceled
INN11227,2,0,Single,136,Online,0,0,0,Canceled
INN11228,1,0,Single,58,Offline,0,0,0,Not_Canceled
INN11229,2,0,Single,128,Online,0,0,0,Not_Canceled
INN11230,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN11231,3,0,Single,165,Online,0,0,0,Not_Canceled
INN11232,2,2,In relation,31,Online,0,0,0,Not_Canceled
INN11233,2,0,Single,88,Online,0,0,0,Not_Canceled
INN11234,1,0,Single,11,Corporate,0,0,0,Canceled
INN18794,2,0,Single,3,Corporate,1,0,1,Not_Canceled
INN11236,2,0,Single,89,Offline,0,0,0,Not_Canceled
INN11237,1,0,Single,17,Online,0,0,0,Not_Canceled
INN11238,2,0,Single,30,Offline,0,0,0,Not_Canceled
INN11239,2,0,Single,34,Online,0,0,0,Not_Canceled
INN11240,2,1,In relation,86,Online,0,0,0,Canceled
INN11241,2,0,Single,203,Online,0,0,0,Not_Canceled
INN11242,2,2,In relation,23,Online,0,0,0,Not_Canceled
INN11243,3,0,Single,16,Online,0,0,0,Not_Canceled
INN11244,2,0,Single,47,Online,0,0,0,Not_Canceled
INN11245,2,1,In relation,31,Offline,0,0,0,Not_Canceled
INN11246,2,0,Single,137,Online,0,0,0,Not_Canceled
INN11247,2,0,Single,85,Online,0,0,0,Not_Canceled
INN11248,2,0,Single,3,Online,0,0,0,Not_Canceled
INN11249,2,0,Single,38,Offline,0,0,0,Canceled
INN11250,2,0,Single,44,Online,0,0,0,Not_Canceled
INN11251,1,0,Single,151,Offline,0,0,0,Not_Canceled
INN11252,2,0,Single,133,Online,0,0,0,Not_Canceled
INN11253,2,0,Single,8,Offline,0,0,0,Not_Canceled
INN11254,2,0,Single,21,Online,0,0,0,Canceled
INN11255,2,0,Single,119,Offline,0,0,0,Not_Canceled
INN11256,1,0,Single,14,Online,0,0,0,Not_Canceled
INN11257,1,0,Single,145,Online,0,0,0,Not_Canceled
INN11258,1,0,Single,116,Offline,0,0,0,Not_Canceled
INN11259,2,0,Single,191,Online,0,0,0,Not_Canceled
